lat,lon,risk_score,risk_level,slope,NDVI,rainfall,competency_index,elevation,FS
30.4542,78.3911,0.0385,Low,21.928300857543945,0.5639750352636561,1415.2111148834229,0.449999988079071,1177,1.9616832512620648
30.4783,78.2741,0.9662,High,16.56123924255371,0.7163554159845879,1725.7447743415833,0.5799999833106995,2065,2.802402449788056
30.4238,79.6724,0.8911,High,25.12987327575684,0.4841267383157306,1208.1035089492798,0.3799999952316284,4228,1.6394462220011554
30.89409430253325,79.48289240532539,0.0546,Low,27.223907470703125,0.1698329262967216,963.1628358364104,0.2000000029802322,4876,1.2691681111392976
30.76100792349539,78.54621768165504,0.1459,Low,54.4815673828125,0.611568309977109,1681.6785264015198,0.449999988079071,1894,0.8315069789029873
30.81507336,78.2242533,0.9178,High,8.76819896697998,0.4149267105938023,1672.2417759895325,0.5799999833106995,1198,5.322431085861767
30.21474450240836,78.3693943437276,0.1172,Low,36.68523025512695,0.7190053646780733,1573.9749550819397,0.449999988079071,715,1.154782418577301
30.56,79.572,0.9968,High,17.02280044555664,0.4564857881136951,1144.3018865585327,0.3799999952316284,1590,2.456196980707777
30.9977493890102,78.73613002031499,0.7526,High,45.3833122253418,0.3987194176720363,1158.5472548007965,0.3799999952316284,3446,0.9154559986565451
30.241,78.9,0.9869,High,42.58560562133789,0.7264605849897968,1238.4156322479248,0.449999988079071,1004,1.0479791489069596
30.07541217599279,78.9368173348921,0.0854,Low,5.097821235656738,0.4452047389246371,1278.18434715271,0.5799999833106995,1349,9.67171935936859
30.7467,78.4517,0.943,High,39.45325469970703,0.6234273817876492,1797.9834294319153,0.449999988079071,1251,1.0481921339977416
30.80517439736038,79.59655058958558,0.0815,Low,23.460147857666016,0.0320421444065696,927.154723405838,0.3799999952316284,5099,1.8289695229692124
30.52609401325154,78.75800333500815,0.1357,Low,13.709710121154783,0.5344041596968904,1591.0075759887695,0.3799999952316284,1648,2.855495479916831
30.6391199378155,78.21396736700737,0.0733,Low,39.76156234741211,0.5678539224526602,1589.667251110077,0.5799999833106995,1248,1.2313579263022951
30.7313,78.4358,0.819,High,39.06865310668945,0.794256254857784,1826.6001749038696,0.449999988079071,1301,1.053615572284622
30.34096197364299,79.14900455288071,0.2644,Low,9.752521514892578,0.4260143878330465,1023.0358147621156,0.2000000029802322,1038,3.6264587806609256
30.406332230963766,79.87942677163475,0.0472,Low,32.020240783691406,0.110992011411064,1270.051110982895,0.3799999952316284,4356,1.2708414789453395
30.546476361025377,79.79079942477546,0.0707,Low,28.167722702026367,0.5749849169691514,1077.0035147666931,0.3799999952316284,2856,1.4866149319388993
30.02497166211705,79.81282794133092,0.0383,Low,33.099735260009766,0.5406116499514129,1409.3023550510406,0.5799999833106995,2827,1.4853453435368844
30.6594,79.5605,0.9058,High,63.19977569580078,0.5946644121929456,1030.4927968978882,0.3799999952316284,3113,0.7532963242025427
30.39245818622948,79.73720148229347,0.0154,Low,65.15547943115234,0.823555166374782,1185.7103717327118,0.3799999952316284,4094,0.7481990489259905
30.2414,78.908,0.9869,High,42.58560562133789,0.7264605849897968,1238.4156322479248,0.449999988079071,1004,1.0479791489069596
30.42,79.42,0.9332,High,14.702216148376465,0.5592121795038428,1293.257737159729,0.5799999833106995,1297,3.3488294724036005
30.76190181260487,79.84384211507897,0.0071,Low,44.347259521484375,0.335462206403089,802.0009088516235,0.3799999952316284,4125,0.9751647246492944
30.6463,79.5306,0.9402,High,37.53942489624024,0.7862412476414463,1314.1456413269043,0.3799999952316284,2205,1.077265123558368
30.51744635175504,78.76618297568605,0.8043,High,21.6766357421875,0.7261565129464448,1591.0075759887695,0.3799999952316284,1636,1.7996494113657906
30.1454,78.6007,0.9328,High,33.4844970703125,0.6635001904117125,1428.5545790195465,0.5799999833106995,603,1.46586593149405
30.37638753773448,79.44106326871147,0.1059,Low,37.29834747314453,0.6310654116643005,1284.074832201004,0.5799999833106995,1254,1.349630150627399
30.232858556876096,78.85586292938015,0.0878,Low,33.62070846557617,0.5067893252667595,1230.8366441726685,0.449999988079071,978,1.313614385889756
30.742,78.4543,0.943,High,39.45325469970703,0.6234273817876492,1797.9834294319153,0.449999988079071,1251,1.0481921339977416
30.922325,78.681379,0.9631,High,48.6466064453125,0.3996599779109738,1100.8713400363922,0.3799999952316284,2221,0.8662684888865175
30.831245805089942,79.8003348501441,0.0116,Low,33.08839416503906,0.0991995768022117,696.6335946321487,0.4199999868869781,3962,1.383290352297178
30.3846,78.8371,0.9581,High,24.29966735839844,0.7458945798349652,1484.426076412201,0.2000000029802322,2138,1.3146929300909136
30.8928,78.48,0.9448,High,27.38454818725586,0.4941809243968796,1574.0497946739197,0.3799999952316284,3112,1.4249555463067178
30.9227571905134,78.30583282978034,0.478,Medium,46.3676986694336,0.7640957670816624,1687.997076511383,0.449999988079071,3023,0.9249065901658468
30.506,79.1127,0.9843,High,41.57568359375,0.4633969645379794,1155.790982246399,0.449999988079071,1953,1.0815903795664086
