lat,lon,elevation,slope,aspect,curvature,NDVI,rainfall
30.718784453204336,79.76212604296909,5264,62.82343673706055,117.20050811767578,-45.0,0.0604144329445745,800.0276672840118
30.290015369844333,79.16237946901371,763,3.349383354187012,73.94271087646484,-14.0,0.2498140596547921,1146.8996036052704
30.324714237024352,79.66447423032778,4442,42.27322769165039,216.74484252929688,-18.0,0.2915774041701184,1234.7083747386932
30.936444668549075,79.97189246016923,4680,12.672097206115724,210.23912048339844,-8.0,0.1026923171662932,433.9209550619125
30.25573701656221,78.56406337671696,1110,40.68538284301758,240.68746948242188,-9.0,0.6325784438876018,1291.6522538661957
30.66325686631202,79.8976958519126,3946,30.96269416809082,308.3568420410156,-23.0,0.4248384781048097,731.0159909725189
30.574062817263854,79.42134915516868,2703,19.02767944335937,292.05596923828125,-9.0,0.1750472256319415,1222.9817068576813
30.028277212316027,78.60198836223756,932,31.895959854125977,291.3553771972656,21.0,0.7255634318577362,1416.766995191574
30.496738117311274,79.01513513756628,2370,34.10191345214844,267.2593688964844,-3.0,0.8281382594708243,1292.5708663463593
30.42904123355663,78.58553746868334,1133,31.60904312133789,181.74810791015625,1.0,0.3424032962579368,1338.0394864082336
30.93343450005491,78.27915202199075,2836,35.47800827026367,41.45082473754883,-48.0,0.7299979726930569,1590.3192257881165
30.173398901762734,78.25319705205082,592,28.87471580505371,61.986778259277344,20.0,0.6844516315662182,1856.0927176475525
30.66032925674149,79.76669042132471,4304,35.74128341674805,250.2813415527344,-67.0,0.2267930076784838,922.267611026764
30.88271805299378,79.77804186211831,4337,17.080175399780273,222.47462463378903,-9.0,0.1710406496271902,658.8548731803894
30.515169529397816,79.09850314090701,1446,27.12860107421875,302.4872131347656,35.0,0.7285412388903045,1289.2209243774414
30.691972584506217,79.26641914184194,4099,36.66012954711914,159.26251220703125,31.0,0.018805473805825,1140.275777578354
30.196415383863194,79.33102816134178,1073,32.05515670776367,216.73948669433597,4.0,0.669738510971889,1314.8432159423828
30.35569020197745,79.24556888535159,1102,18.32044982910156,222.83360290527344,-7.0,0.5681434847415078,1048.3083617687223
30.99699673300564,79.84542500960636,5274,14.602624893188477,201.24932861328125,-6.0,0.0532061054335347,494.0360748767853
30.832768540083777,78.58710948852342,2626,29.033700942993164,164.23423767089844,-3.0,0.8441642042584391,1520.6273794174194
30.23341672381298,79.87262990472175,4653,53.677345275878906,222.45062255859372,75.0,0.1135119295024565,1477.982213497162
30.314567390158174,79.31683747468072,1215,31.75835227966309,91.4984893798828,3.0,0.7009450423100585,1224.7855150699615
30.566180408427172,79.12450213633876,1473,16.199663162231445,26.935338973999023,-41.0,0.5019504005212205,1160.3333973884585
30.97401376701464,78.20983834815533,2124,26.752521514892575,222.38890075683597,-15.0,0.6591469079452277,1710.091986656189
30.243788417583573,78.78481143175819,771,30.238428115844727,265.2210693359375,-79.0,0.6517643405235439,1317.537180185318
30.868997936351217,78.97679214050247,5034,29.985595703125,281.32537841796875,7.0,-0.8608033240997256,1202.722977399826
30.86038522513616,78.99137084360416,6335,38.07386779785156,242.9596710205078,-4.0,-0.3420799178134968,1202.722977399826
30.12758496891426,78.74951315407982,1382,13.776548385620115,22.43693351745605,12.0,0.4661858474319916,1391.3864529132843
30.234311476857492,78.41683374649499,1619,39.50229644775391,270.0,-100.0,0.7203606055451609,1499.14302110672
30.475665879226895,79.4237195115626,1971,34.34157943725586,290.81805419921875,36.0,0.6471339428239733,1346.0642051696775
30.026127502843742,79.6912088817548,1619,32.96702575683594,183.30517578125,-22.0,0.5720924725453632,1466.4179301261902
30.463181331319504,78.90398803422873,1827,13.466316223144531,109.75566864013672,3.0,0.7118534143138019,1516.6086673736572
30.272773378533,78.4997871439953,896,31.851058959960938,254.89651489257807,0.0,0.6372355041136436,1276.392287015915
30.270574965367317,78.9665026782758,1056,35.901763916015625,280.3050231933594,0.0,0.6988233760693888,1165.2271234989166
30.419398287499614,79.84797195485163,4587,37.564491271972656,8.420806884765625,-23.0,0.3118836556974893,1187.409143447876
30.274204314534284,78.72047479429361,704,32.56241226196289,315.2157592773437,8.0,0.693641070378729,1268.9604544639587
30.026271667429256,79.69448579203478,1687,40.41563415527344,228.2906646728516,27.0,0.5398052298224651,1466.4179301261902
